Bus_ID,Date,Year,Month,Depot_Name,Bus_Type,Owner_Type,Bus_Age_Months,KMs_Run_Monthly,Total_Breakdowns
BUS-1470,2023-05-01,2023,5,Bhosari,CNG,PMPML,75,4661,0
BUS-1470,2023-06-01,2023,6,Bhosari,CNG,PMPML,76,5935,0
BUS-1470,2023-07-01,2023,7,Bhosari,CNG,PMPML,77,7783,0
BUS-1470,2023-08-01,2023,8,Bhosari,CNG,PMPML,78,3898,0
BUS-1470,2023-09-01,2023,9,Bhosari,CNG,PMPML,79,4645,0
BUS-1470,2023-10-01,2023,10,Bhosari,CNG,PMPML,80,5571,0
BUS-1470,2023-11-01,2023,11,Bhosari,CNG,PMPML,81,6464,0
BUS-1470,2023-12-01,2023,12,Bhosari,CNG,PMPML,82,5763,0
BUS-1470,2024-01-01,2024,1,Bhosari,CNG,PMPML,83,4006,0
BUS-1470,2024-02-01,2024,2,Bhosari,CNG,PMPML,84,6250,0
BUS-1470,2024-03-01,2024,3,Bhosari,CNG,PMPML,85,6400,2
BUS-1470,2024-04-01,2024,4,Bhosari,CNG,PMPML,86,4008,3
BUS-1470,2024-05-01,2024,5,Bhosari,CNG,PMPML,87,5796,1
BUS-1470,2024-06-01,2024,6,Bhosari,CNG,PMPML,88,5560,0
BUS-1470,2024-07-01,2024,7,Bhosari,CNG,PMPML,89,7189,0
BUS-1470,2024-08-01,2024,8,Bhosari,CNG,PMPML,90,3049,0
BUS-1470,2024-09-01,2024,9,Bhosari,CNG,PMPML,91,7567,0
BUS-1470,2024-10-01,2024,10,Bhosari,CNG,PMPML,92,4917,0
BUS-1470,2024-11-01,2024,11,Bhosari,CNG,PMPML,93,5627,0
BUS-1470,2024-12-01,2024,12,Bhosari,CNG,PMPML,94,4140,0
BUS-1471,2022-01-01,2022,1,Nigdi,CNG,Private,20,5365,0
BUS-1471,2022-02-01,2022,2,Nigdi,CNG,Private,21,4121,2
BUS-1471,2022-03-01,2022,3,Nigdi,CNG,Private,22,6826,0
BUS-1471,2022-04-01,2022,4,Nigdi,CNG,Private,23,4343,0
BUS-1471,2022-05-01,2022,5,Nigdi,CNG,Private,24,7985,1
BUS-1471,2022-06-01,2022,6,Nigdi,CNG,Private,25,6586,0
BUS-1471,2022-07-01,2022,7,Nigdi,CNG,Private,26,5587,0
BUS-1471,2022-08-01,2022,8,Nigdi,CNG,Private,27,4145,0
BUS-1471,2022-09-01,2022,9,Nigdi,CNG,Private,28,3223,0
BUS-1471,2022-10-01,2022,10,Nigdi,CNG,Private,29,6749,2
BUS-1471,2022-11-01,2022,11,Nigdi,CNG,Private,30,3891,0
BUS-1471,2022-12-01,2022,12,Nigdi,CNG,Private,31,3152,0
BUS-1471,2023-01-01,2023,1,Nigdi,CNG,Private,32,7950,0
BUS-1471,2023-02-01,2023,2,Nigdi,CNG,Private,33,4145,0
BUS-1471,2023-03-01,2023,3,Nigdi,CNG,Private,34,6858,0
BUS-1471,2023-04-01,2023,4,Nigdi,CNG,Private,35,7534,0
BUS-1471,2023-05-01,2023,5,Nigdi,CNG,Private,36,7270,0
BUS-1471,2023-06-01,2023,6,Nigdi,CNG,Private,37,3219,0
BUS-1471,2023-07-01,2023,7,Nigdi,CNG,Private,38,4164,0
BUS-1471,2023-08-01,2023,8,Nigdi,CNG,Private,39,3319,1
BUS-1471,2023-09-01,2023,9,Nigdi,CNG,Private,40,7571,0
BUS-1471,2023-10-01,2023,10,Nigdi,CNG,Private,41,4189,0
BUS-1471,2023-11-01,2023,11,Nigdi,CNG,Private,42,5320,0
BUS-1471,2023-12-01,2023,12,Nigdi,CNG,Private,43,3232,0
BUS-1471,2024-01-01,2024,1,Nigdi,CNG,Private,44,5956,0
BUS-1471,2024-02-01,2024,2,Nigdi,CNG,Private,45,6385,0
BUS-1471,2024-03-01,2024,3,Nigdi,CNG,Private,46,3331,0
BUS-1471,2024-04-01,2024,4,Nigdi,CNG,Private,47,3133,0
BUS-1471,2024-05-01,2024,5,Nigdi,CNG,Private,48,5343,0
BUS-1471,2024-06-01,2024,6,Nigdi,CNG,Private,49,5596,0
BUS-1471,2024-07-01,2024,7,Nigdi,CNG,Private,50,3579,0
BUS-1471,2024-08-01,2024,8,Nigdi,CNG,Private,51,3423,0
BUS-1471,2024-09-01,2024,9,Nigdi,CNG,Private,52,6522,3
BUS-1471,2024-10-01,2024,10,Nigdi,CNG,Private,53,4453,0
BUS-1471,2024-11-01,2024,11,Nigdi,CNG,Private,54,3235,0
BUS-1471,2024-12-01,2024,12,Nigdi,CNG,Private,55,4579,0
BUS-1472,2022-01-01,2022,1,Swargate,e-Bus,Private,42,7198,3
BUS-1472,2022-02-01,2022,2,Swargate,e-Bus,Private,43,6864,0
BUS-1472,2022-03-01,2022,3,Swargate,e-Bus,Private,44,6411,0
BUS-1472,2022-04-01,2022,4,Swargate,e-Bus,Private,45,7689,0
BUS-1472,2022-05-01,2022,5,Swargate,e-Bus,Private,46,7653,0
BUS-1472,2022-06-01,2022,6,Swargate,e-Bus,Private,47,4162,0
BUS-1472,2022-07-01,2022,7,Swargate,e-Bus,Private,48,6075,0
BUS-1472,2022-08-01,2022,8,Swargate,e-Bus,Private,49,5699,0
BUS-1472,2022-09-01,2022,9,Swargate,e-Bus,Private,50,3880,0
BUS-1472,2022-10-01,2022,10,Swargate,e-Bus,Private,51,5644,0
BUS-1472,2022-11-01,2022,11,Swargate,e-Bus,Private,52,6919,0
BUS-1472,2022-12-01,2022,12,Swargate,e-Bus,Private,53,3063,3
BUS-1472,2023-01-01,2023,1,Swargate,e-Bus,Private,54,6450,0
BUS-1472,2023-02-01,2023,2,Swargate,e-Bus,Private,55,7451,2
BUS-1472,2023-03-01,2023,3,Swargate,e-Bus,Private,56,5546,0
BUS-1472,2023-04-01,2023,4,Swargate,e-Bus,Private,57,3242,0
BUS-1472,2023-05-01,2023,5,Swargate,e-Bus,Private,58,7967,0
BUS-1472,2023-06-01,2023,6,Swargate,e-Bus,Private,59,7934,0
BUS-1472,2023-07-01,2023,7,Swargate,e-Bus,Private,60,3088,0
BUS-1472,2023-08-01,2023,8,Swargate,e-Bus,Private,61,5254,0
BUS-1472,2023-09-01,2023,9,Swargate,e-Bus,Private,62,3120,0
BUS-1472,2023-10-01,2023,10,Swargate,e-Bus,Private,63,7255,0
BUS-1472,2023-11-01,2023,11,Swargate,e-Bus,Private,64,5973,1
BUS-1472,2023-12-01,2023,12,Swargate,e-Bus,Private,65,4378,0
BUS-1472,2024-01-01,2024,1,Swargate,e-Bus,Private,66,3996,0
BUS-1472,2024-02-01,2024,2,Swargate,e-Bus,Private,67,4953,0
BUS-1472,2024-03-01,2024,3,Swargate,e-Bus,Private,68,7552,1
BUS-1472,2024-04-01,2024,4,Swargate,e-Bus,Private,69,4624,0
BUS-1472,2024-05-01,2024,5,Swargate,e-Bus,Private,70,5864,2
BUS-1472,2024-06-01,2024,6,Swargate,e-Bus,Private,71,4962,0
BUS-1472,2024-07-01,2024,7,Swargate,e-Bus,Private,72,4537,0
BUS-1472,2024-08-01,2024,8,Swargate,e-Bus,Private,73,5631,1
BUS-1472,2024-09-01,2024,9,Swargate,e-Bus,Private,74,3276,1
BUS-1472,2024-10-01,2024,10,Swargate,e-Bus,Private,75,7491,0
BUS-1472,2024-11-01,2024,11,Swargate,e-Bus,Private,76,5213,0
BUS-1472,2024-12-01,2024,12,Swargate,e-Bus,Private,77,3240,2
BUS-1473,2022-01-01,2022,1,Hinjewadi,Diesel,Private,91,6533,0
BUS-1473,2022-02-01,2022,2,Hinjewadi,Diesel,Private,92,6685,0
BUS-1473,2022-03-01,2022,3,Hinjewadi,Diesel,Private,93,4955,1
BUS-1473,2022-04-01,2022,4,Hinjewadi,Diesel,Private,94,5488,0
BUS-1473,2022-05-01,2022,5,Hinjewadi,Diesel,Private,95,7994,0
BUS-1473,2022-06-01,2022,6,Hinjewadi,Diesel,Private,96,3482,0
BUS-1473,2022-07-01,2022,7,Hinjewadi,Diesel,Private,97,6045,3
BUS-1473,2022-08-01,2022,8,Hinjewadi,Diesel,Private,98,4169,3
BUS-1473,2022-09-01,2022,9,Hinjewadi,Diesel,Private,99,6577,0
BUS-1473,2022-10-01,2022,10,Hinjewadi,Diesel,Private,100,6834,0
BUS-1473,2022-11-01,2022,11,Hinjewadi,Diesel,Private,101,6428,0
BUS-1473,2022-12-01,2022,12,Hinjewadi,Diesel,Private,102,6319,2
BUS-1473,2023-01-01,2023,1,Hinjewadi,Diesel,Private,103,7959,3
BUS-1473,2023-02-01,2023,2,Hinjewadi,Diesel,Private,104,3547,0
BUS-1473,2023-03-01,2023,3,Hinjewadi,Diesel,Private,105,3346,0
BUS-1473,2023-04-01,2023,4,Hinjewadi,Diesel,Private,106,7905,0
BUS-1473,2023-05-01,2023,5,Hinjewadi,Diesel,Private,107,4306,0
BUS-1473,2023-06-01,2023,6,Hinjewadi,Diesel,Private,108,3573,0
BUS-1473,2023-07-01,2023,7,Hinjewadi,Diesel,Private,109,7642,0
BUS-1473,2023-08-01,2023,8,Hinjewadi,Diesel,Private,110,4010,0
BUS-1473,2023-09-01,2023,9,Hinjewadi,Diesel,Private,111,4218,0
BUS-1473,2023-10-01,2023,10,Hinjewadi,Diesel,Private,112,3842,0
BUS-1473,2023-11-01,2023,11,Hinjewadi,Diesel,Private,113,3515,0
BUS-1473,2023-12-01,2023,12,Hinjewadi,Diesel,Private,114,4122,0
BUS-1473,2024-01-01,2024,1,Hinjewadi,Diesel,Private,115,7601,0
BUS-1473,2024-02-01,2024,2,Hinjewadi,Diesel,Private,116,6185,3
BUS-1473,2024-03-01,2024,3,Hinjewadi,Diesel,Private,117,4162,0
BUS-1473,2024-04-01,2024,4,Hinjewadi,Diesel,Private,118,3675,0
BUS-1473,2024-05-01,2024,5,Hinjewadi,Diesel,Private,119,5526,0
BUS-1473,2024-06-01,2024,6,Hinjewadi,Diesel,Private,120,5517,0
BUS-1473,2024-07-01,2024,7,Hinjewadi,Diesel,Private,121,4448,0
BUS-1473,2024-08-01,2024,8,Hinjewadi,Diesel,Private,122,3490,3
BUS-1473,2024-09-01,2024,9,Hinjewadi,Diesel,Private,123,7162,0
BUS-1473,2024-10-01,2024,10,Hinjewadi,Diesel,Private,124,4478,3
BUS-1473,2024-11-01,2024,11,Hinjewadi,Diesel,Private,125,7623,0
BUS-1473,2024-12-01,2024,12,Hinjewadi,Diesel,Private,126,6832,0
BUS-1474,2022-01-01,2022,1,Hinjewadi,CNG,PMPML,101,4303,0
BUS-1474,2022-02-01,2022,2,Hinjewadi,CNG,PMPML,102,7441,0
BUS-1474,2022-03-01,2022,3,Hinjewadi,CNG,PMPML,103,3598,0
BUS-1474,2022-04-01,2022,4,Hinjewadi,CNG,PMPML,104,7550,0
BUS-1474,2022-05-01,2022,5,Hinjewadi,CNG,PMPML,105,3274,0
BUS-1474,2022-06-01,2022,6,Hinjewadi,CNG,PMPML,106,6492,0
BUS-1474,2022-07-01,2022,7,Hinjewadi,CNG,PMPML,107,7091,0
BUS-1474,2022-08-01,2022,8,Hinjewadi,CNG,PMPML,108,4174,0
BUS-1474,2022-09-01,2022,9,Hinjewadi,CNG,PMPML,109,4275,0
BUS-1474,2022-10-01,2022,10,Hinjewadi,CNG,PMPML,110,6883,0
BUS-1474,2022-11-01,2022,11,Hinjewadi,CNG,PMPML,111,6201,0
BUS-1474,2022-12-01,2022,12,Hinjewadi,CNG,PMPML,112,3949,0
BUS-1474,2023-01-01,2023,1,Hinjewadi,CNG,PMPML,113,3634,0
BUS-1474,2023-02-01,2023,2,Hinjewadi,CNG,PMPML,114,3691,0
BUS-1474,2023-03-01,2023,3,Hinjewadi,CNG,PMPML,115,4523,0
BUS-1474,2023-04-01,2023,4,Hinjewadi,CNG,PMPML,116,4226,0
BUS-1474,2023-05-01,2023,5,Hinjewadi,CNG,PMPML,117,7162,0
BUS-1474,2023-06-01,2023,6,Hinjewadi,CNG,PMPML,118,3689,0
BUS-1474,2023-07-01,2023,7,Hinjewadi,CNG,PMPML,119,5060,0
BUS-1474,2023-08-01,2023,8,Hinjewadi,CNG,PMPML,120,4303,0
BUS-1474,2023-09-01,2023,9,Hinjewadi,CNG,PMPML,121,4571,0
BUS-1474,2023-10-01,2023,10,Hinjewadi,CNG,PMPML,122,6932,3
BUS-1474,2023-11-01,2023,11,Hinjewadi,CNG,PMPML,123,4136,0
BUS-1474,2023-12-01,2023,12,Hinjewadi,CNG,PMPML,124,3239,0
BUS-1474,2024-01-01,2024,1,Hinjewadi,CNG,PMPML,125,3650,0
BUS-1474,2024-02-01,2024,2,Hinjewadi,CNG,PMPML,126,6005,0
BUS-1474,2024-03-01,2024,3,Hinjewadi,CNG,PMPML,127,4403,2
BUS-1474,2024-04-01,2024,4,Hinjewadi,CNG,PMPML,128,4442,0
BUS-1474,2024-05-01,2024,5,Hinjewadi,CNG,PMPML,129,5687,0
BUS-1474,2024-06-01,2024,6,Hinjewadi,CNG,PMPML,130,6140,0
BUS-1474,2024-07-01,2024,7,Hinjewadi,CNG,PMPML,131,6375,0
BUS-1474,2024-08-01,2024,8,Hinjewadi,CNG,PMPML,132,7182,0
BUS-1474,2024-09-01,2024,9,Hinjewadi,CNG,PMPML,133,4321,0
BUS-1474,2024-10-01,2024,10,Hinjewadi,CNG,PMPML,134,3506,0
BUS-1474,2024-11-01,2024,11,Hinjewadi,CNG,PMPML,135,6537,1
BUS-1474,2024-12-01,2024,12,Hinjewadi,CNG,PMPML,136,4070,0
BUS-1475,2022-01-01,2022,1,Hinjewadi,Diesel,Private,92,3557,0
BUS-1475,2022-02-01,2022,2,Hinjewadi,Diesel,Private,93,5674,0
BUS-1475,2022-03-01,2022,3,Hinjewadi,Diesel,Private,94,6725,0
BUS-1475,2022-04-01,2022,4,Hinjewadi,Diesel,Private,95,6674,2
BUS-1475,2022-05-01,2022,5,Hinjewadi,Diesel,Private,96,4632,0
BUS-1475,2022-06-01,2022,6,Hinjewadi,Diesel,Private,97,5796,0
BUS-1475,2022-07-01,2022,7,Hinjewadi,Diesel,Private,98,4547,0
BUS-1475,2022-08-01,2022,8,Hinjewadi,Diesel,Private,99,6394,0
BUS-1475,2022-09-01,2022,9,Hinjewadi,Diesel,Private,100,6538,0
BUS-1475,2022-10-01,2022,10,Hinjewadi,Diesel,Private,101,3604,0
BUS-1475,2022-11-01,2022,11,Hinjewadi,Diesel,Private,102,4121,0
BUS-1475,2022-12-01,2022,12,Hinjewadi,Diesel,Private,103,4511,1
BUS-1475,2023-01-01,2023,1,Hinjewadi,Diesel,Private,104,4307,0
BUS-1475,2023-02-01,2023,2,Hinjewadi,Diesel,Private,105,5378,0
BUS-1475,2023-03-01,2023,3,Hinjewadi,Diesel,Private,106,3575,0
BUS-1475,2023-04-01,2023,4,Hinjewadi,Diesel,Private,107,7138,0
BUS-1475,2023-05-01,2023,5,Hinjewadi,Diesel,Private,108,3738,0
BUS-1475,2023-06-01,2023,6,Hinjewadi,Diesel,Private,109,7331,0
BUS-1475,2023-07-01,2023,7,Hinjewadi,Diesel,Private,110,4695,0
BUS-1475,2023-08-01,2023,8,Hinjewadi,Diesel,Private,111,6044,1
BUS-1475,2023-09-01,2023,9,Hinjewadi,Diesel,Private,112,7802,0
BUS-1475,2023-10-01,2023,10,Hinjewadi,Diesel,Private,113,4655,0
BUS-1475,2023-11-01,2023,11,Hinjewadi,Diesel,Private,114,3843,2
BUS-1475,2023-12-01,2023,12,Hinjewadi,Diesel,Private,115,6032,2
BUS-1475,2024-01-01,2024,1,Hinjewadi,Diesel,Private,116,7785,0
BUS-1475,2024-02-01,2024,2,Hinjewadi,Diesel,Private,117,5080,1
BUS-1475,2024-03-01,2024,3,Hinjewadi,Diesel,Private,118,4458,0
BUS-1475,2024-04-01,2024,4,Hinjewadi,Diesel,Private,119,6732,0
BUS-1475,2024-05-01,2024,5,Hinjewadi,Diesel,Private,120,7436,0
BUS-1475,2024-06-01,2024,6,Hinjewadi,Diesel,Private,121,4054,0
BUS-1475,2024-07-01,2024,7,Hinjewadi,Diesel,Private,122,6656,0
BUS-1475,2024-08-01,2024,8,Hinjewadi,Diesel,Private,123,6996,0
BUS-1475,2024-09-01,2024,9,Hinjewadi,Diesel,Private,124,3644,0
BUS-1475,2024-10-01,2024,10,Hinjewadi,Diesel,Private,125,5357,0
BUS-1475,2024-11-01,2024,11,Hinjewadi,Diesel,Private,126,5928,0
BUS-1475,2024-12-01,2024,12,Hinjewadi,Diesel,Private,127,5969,0
BUS-1476,2022-01-01,2022,1,Swargate,e-Bus,Private,22,4895,0
BUS-1476,2022-02-01,2022,2,Swargate,e-Bus,Private,23,4709,0
BUS-1476,2022-03-01,2022,3,Swargate,e-Bus,Private,24,4585,0
BUS-1476,2022-04-01,2022,4,Swargate,e-Bus,Private,25,6112,1
BUS-1476,2022-05-01,2022,5,Swargate,e-Bus,Private,26,7115,2
BUS-1476,2022-06-01,2022,6,Swargate,e-Bus,Private,27,5556,0
BUS-1476,2022-07-01,2022,7,Swargate,e-Bus,Private,28,6053,0
BUS-1476,2022-08-01,2022,8,Swargate,e-Bus,Private,29,5312,0
BUS-1476,2022-09-01,2022,9,Swargate,e-Bus,Private,30,7721,0
BUS-1476,2022-10-01,2022,10,Swargate,e-Bus,Private,31,4308,0
BUS-1476,2022-11-01,2022,11,Swargate,e-Bus,Private,32,5387,0
BUS-1476,2022-12-01,2022,12,Swargate,e-Bus,Private,33,6725,0
BUS-1476,2023-01-01,2023,1,Swargate,e-Bus,Private,34,7738,3
BUS-1476,2023-02-01,2023,2,Swargate,e-Bus,Private,35,5472,3
BUS-1476,2023-03-01,2023,3,Swargate,e-Bus,Private,36,4220,0
BUS-1476,2023-04-01,2023,4,Swargate,e-Bus,Private,37,6108,3
BUS-1476,2023-05-01,2023,5,Swargate,e-Bus,Private,38,4863,0
BUS-1476,2023-06-01,2023,6,Swargate,e-Bus,Private,39,3366,0
BUS-1476,2023-07-01,2023,7,Swargate,e-Bus,Private,40,3162,0
BUS-1476,2023-08-01,2023,8,Swargate,e-Bus,Private,41,4339,1
BUS-1476,2023-09-01,2023,9,Swargate,e-Bus,Private,42,3918,0
BUS-1476,2023-10-01,2023,10,Swargate,e-Bus,Private,43,7312,1
BUS-1476,2023-11-01,2023,11,Swargate,e-Bus,Private,44,3322,0
BUS-1476,2023-12-01,2023,12,Swargate,e-Bus,Private,45,4723,0
BUS-1476,2024-01-01,2024,1,Swargate,e-Bus,Private,46,3659,0
BUS-1476,2024-02-01,2024,2,Swargate,e-Bus,Private,47,7337,0
BUS-1476,2024-03-01,2024,3,Swargate,e-Bus,Private,48,6015,0
BUS-1476,2024-04-01,2024,4,Swargate,e-Bus,Private,49,5110,0
BUS-1476,2024-05-01,2024,5,Swargate,e-Bus,Private,50,3880,0
BUS-1476,2024-06-01,2024,6,Swargate,e-Bus,Private,51,4711,3
BUS-1476,2024-07-01,2024,7,Swargate,e-Bus,Private,52,5332,0
BUS-1476,2024-08-01,2024,8,Swargate,e-Bus,Private,53,5924,2
BUS-1476,2024-09-01,2024,9,Swargate,e-Bus,Private,54,5498,0
BUS-1476,2024-10-01,2024,10,Swargate,e-Bus,Private,55,6330,0
BUS-1476,2024-11-01,2024,11,Swargate,e-Bus,Private,56,4429,0
BUS-1476,2024-12-01,2024,12,Swargate,e-Bus,Private,57,6327,0
BUS-1477,2022-01-01,2022,1,Bhosari,CNG,Private,57,3369,0
BUS-1477,2022-02-01,2022,2,Bhosari,CNG,Private,58,4149,0
BUS-1477,2022-03-01,2022,3,Bhosari,CNG,Private,59,6354,2
BUS-1477,2022-04-01,2022,4,Bhosari,CNG,Private,60,5364,3
BUS-1477,2022-05-01,2022,5,Bhosari,CNG,Private,61,5087,0
BUS-1477,2022-06-01,2022,6,Bhosari,CNG,Private,62,7819,0
BUS-1477,2022-07-01,2022,7,Bhosari,CNG,Private,63,5336,0
BUS-1477,2022-08-01,2022,8,Bhosari,CNG,Private,64,7599,0
BUS-1477,2022-09-01,2022,9,Bhosari,CNG,Private,65,6734,0
BUS-1477,2022-10-01,2022,10,Bhosari,CNG,Private,66,4224,0
BUS-1477,2022-11-01,2022,11,Bhosari,CNG,Private,67,4701,0
BUS-1477,2022-12-01,2022,12,Bhosari,CNG,Private,68,4084,0
BUS-1477,2023-01-01,2023,1,Bhosari,CNG,Private,69,6031,0
BUS-1477,2023-02-01,2023,2,Bhosari,CNG,Private,70,5395,0
BUS-1477,2023-03-01,2023,3,Bhosari,CNG,Private,71,4572,0
BUS-1477,2023-04-01,2023,4,Bhosari,CNG,Private,72,3420,0
BUS-1477,2023-05-01,2023,5,Bhosari,CNG,Private,73,7929,0
BUS-1477,2023-06-01,2023,6,Bhosari,CNG,Private,74,7990,0
BUS-1477,2023-07-01,2023,7,Bhosari,CNG,Private,75,3646,0
BUS-1477,2023-08-01,2023,8,Bhosari,CNG,Private,76,7889,0
BUS-1477,2023-09-01,2023,9,Bhosari,CNG,Private,77,6109,1
BUS-1477,2023-10-01,2023,10,Bhosari,CNG,Private,78,4014,1
BUS-1477,2023-11-01,2023,11,Bhosari,CNG,Private,79,7133,0
BUS-1477,2023-12-01,2023,12,Bhosari,CNG,Private,80,7511,0
BUS-1477,2024-01-01,2024,1,Bhosari,CNG,Private,81,3989,0
BUS-1477,2024-02-01,2024,2,Bhosari,CNG,Private,82,3149,1
BUS-1477,2024-03-01,2024,3,Bhosari,CNG,Private,83,3062,0
BUS-1477,2024-04-01,2024,4,Bhosari,CNG,Private,84,5858,0
BUS-1477,2024-05-01,2024,5,Bhosari,CNG,Private,85,6744,0
BUS-1477,2024-06-01,2024,6,Bhosari,CNG,Private,86,7916,1
BUS-1477,2024-07-01,2024,7,Bhosari,CNG,Private,87,5400,0
BUS-1477,2024-08-01,2024,8,Bhosari,CNG,Private,88,4359,0
BUS-1477,2024-09-01,2024,9,Bhosari,CNG,Private,89,5835,0
BUS-1477,2024-10-01,2024,10,Bhosari,CNG,Private,90,3539,0
BUS-1477,2024-11-01,2024,11,Bhosari,CNG,Private,91,6286,0
BUS-1477,2024-12-01,2024,12,Bhosari,CNG,Private,92,7074,0
BUS-1478,2022-01-01,2022,1,Pimpri,Diesel,PMPML,14,7472,0
BUS-1478,2022-02-01,2022,2,Pimpri,Diesel,PMPML,15,4461,0
BUS-1478,2022-03-01,2022,3,Pimpri,Diesel,PMPML,16,6100,0
BUS-1478,2022-04-01,2022,4,Pimpri,Diesel,PMPML,17,7915,0
BUS-1478,2022-05-01,2022,5,Pimpri,Diesel,PMPML,18,4887,0
BUS-1478,2022-06-01,2022,6,Pimpri,Diesel,PMPML,19,7377,2
BUS-1478,2022-07-01,2022,7,Pimpri,Diesel,PMPML,20,5427,1
BUS-1478,2022-08-01,2022,8,Pimpri,Diesel,PMPML,21,4887,0
BUS-1478,2022-09-01,2022,9,Pimpri,Diesel,PMPML,22,4403,0
BUS-1478,2022-10-01,2022,10,Pimpri,Diesel,PMPML,23,7669,0
BUS-1478,2022-11-01,2022,11,Pimpri,Diesel,PMPML,24,3650,0
BUS-1478,2022-12-01,2022,12,Pimpri,Diesel,PMPML,25,5958,0
BUS-1478,2023-01-01,2023,1,Pimpri,Diesel,PMPML,26,4309,2
BUS-1478,2023-02-01,2023,2,Pimpri,Diesel,PMPML,27,4578,0
BUS-1478,2023-03-01,2023,3,Pimpri,Diesel,PMPML,28,3415,0
BUS-1478,2023-04-01,2023,4,Pimpri,Diesel,PMPML,29,3615,0
BUS-1478,2023-05-01,2023,5,Pimpri,Diesel,PMPML,30,5499,0
BUS-1478,2023-06-01,2023,6,Pimpri,Diesel,PMPML,31,4144,0
BUS-1478,2023-07-01,2023,7,Pimpri,Diesel,PMPML,32,6615,0
BUS-1478,2023-08-01,2023,8,Pimpri,Diesel,PMPML,33,3004,0
BUS-1478,2023-09-01,2023,9,Pimpri,Diesel,PMPML,34,3906,0
BUS-1478,2023-10-01,2023,10,Pimpri,Diesel,PMPML,35,4985,0
BUS-1478,2023-11-01,2023,11,Pimpri,Diesel,PMPML,36,5164,0
BUS-1478,2023-12-01,2023,12,Pimpri,Diesel,PMPML,37,3551,0
BUS-1478,2024-01-01,2024,1,Pimpri,Diesel,PMPML,38,7064,0
BUS-1478,2024-02-01,2024,2,Pimpri,Diesel,PMPML,39,4583,0
BUS-1478,2024-03-01,2024,3,Pimpri,Diesel,PMPML,40,7988,0
BUS-1478,2024-04-01,2024,4,Pimpri,Diesel,PMPML,41,5975,0
BUS-1478,2024-05-01,2024,5,Pimpri,Diesel,PMPML,42,4291,1
BUS-1478,2024-06-01,2024,6,Pimpri,Diesel,PMPML,43,6185,0
BUS-1478,2024-07-01,2024,7,Pimpri,Diesel,PMPML,44,7562,0
BUS-1478,2024-08-01,2024,8,Pimpri,Diesel,PMPML,45,5951,2
BUS-1478,2024-09-01,2024,9,Pimpri,Diesel,PMPML,46,3318,0
BUS-1478,2024-10-01,2024,10,Pimpri,Diesel,PMPML,47,6424,0
BUS-1478,2024-11-01,2024,11,Pimpri,Diesel,PMPML,48,5430,0
BUS-1478,2024-12-01,2024,12,Pimpri,Diesel,PMPML,49,3238,0
BUS-1479,2022-01-01,2022,1,Hinjewadi,Diesel,Private,16,6936,0
BUS-1479,2022-02-01,2022,2,Hinjewadi,Diesel,Private,17,4097,0
BUS-1479,2022-03-01,2022,3,Hinjewadi,Diesel,Private,18,3164,0
BUS-1479,2022-04-01,2022,4,Hinjewadi,Diesel,Private,19,5499,0
BUS-1479,2022-05-01,2022,5,Hinjewadi,Diesel,Private,20,6534,0
BUS-1479,2022-06-01,2022,6,Hinjewadi,Diesel,Private,21,6422,0
BUS-1479,2022-07-01,2022,7,Hinjewadi,Diesel,Private,22,4666,0
BUS-1479,2022-08-01,2022,8,Hinjewadi,Diesel,Private,23,4741,0
BUS-1479,2022-09-01,2022,9,Hinjewadi,Diesel,Private,24,3047,0
BUS-1479,2022-10-01,2022,10,Hinjewadi,Diesel,Private,25,6878,0
BUS-1479,2022-11-01,2022,11,Hinjewadi,Diesel,Private,26,5759,0
BUS-1479,2022-12-01,2022,12,Hinjewadi,Diesel,Private,27,3956,0
BUS-1479,2023-01-01,2023,1,Hinjewadi,Diesel,Private,28,4489,3
BUS-1479,2023-02-01,2023,2,Hinjewadi,Diesel,Private,29,3908,0
BUS-1479,2023-03-01,2023,3,Hinjewadi,Diesel,Private,30,6263,3
BUS-1479,2023-04-01,2023,4,Hinjewadi,Diesel,Private,31,6213,0
BUS-1479,2023-05-01,2023,5,Hinjewadi,Diesel,Private,32,4718,3
BUS-1479,2023-06-01,2023,6,Hinjewadi,Diesel,Private,33,6197,0
BUS-1479,2023-07-01,2023,7,Hinjewadi,Diesel,Private,34,3732,0
BUS-1479,2023-08-01,2023,8,Hinjewadi,Diesel,Private,35,3859,0
BUS-1479,2023-09-01,2023,9,Hinjewadi,Diesel,Private,36,7678,1
BUS-1479,2023-10-01,2023,10,Hinjewadi,Diesel,Private,37,6133,0
BUS-1479,2023-11-01,2023,11,Hinjewadi,Diesel,Private,38,3394,0
BUS-1479,2023-12-01,2023,12,Hinjewadi,Diesel,Private,39,4140,2
BUS-1479,2024-01-01,2024,1,Hinjewadi,Diesel,Private,40,4583,0
BUS-1479,2024-02-01,2024,2,Hinjewadi,Diesel,Private,41,4723,0
BUS-1479,2024-03-01,2024,3,Hinjewadi,Diesel,Private,42,6084,0
BUS-1479,2024-04-01,2024,4,Hinjewadi,Diesel,Private,43,6002,0
BUS-1479,2024-05-01,2024,5,Hinjewadi,Diesel,Private,44,4888,0
BUS-1479,2024-06-01,2024,6,Hinjewadi,Diesel,Private,45,5331,0
BUS-1479,2024-07-01,2024,7,Hinjewadi,Diesel,Private,46,3596,1
